日期,王者荣耀,lol,原神,绝地求生,和平精英,英雄联盟,穿越火线,cf,逆水寒,剑网3,梦幻西游,dnf,炉石传说,守望先锋,魔兽世界
2022-03-12,75392,30190,158709,25057,65009,26913,8718,9356,46461,1993,13202,9856,5543,4384,8126
2022-03-13,64557,25079,126911,18146,53459,23545,8149,8335,46436,1872,13412,10824,5318,3755,7714
2022-03-14,50909,24687,87965,10119,37068,22606,6130,7984,48270,2141,16771,12380,5503,3450,7835
2022-03-15,50153,22786,91863,10425,37727,20896,6282,8581,40723,1869,18643,12650,5729,3347,8183
2022-03-16,54707,22850,96559,14236,38486,20764,6705,10079,34539,1970,14599,12471,6027,3899,8792
2022-03-17,54849,23561,99821,11499,41526,21581,6909,10511,28860,2161,15216,14986,6765,3541,8685
2022-03-18,59784,38004,129872,14124,46760,28683,7632,9476,25110,1957,15801,11597,22841,3824,9454
2022-03-19,74140,32544,149368,23639,62449,29912,9545,11121,30952,1987,15651,10613,11289,4420,8560
2022-03-20,64144,27442,120782,18676,54604,26099,8866,9637,32958,1959,16392,10337,9478,4655,8419
2022-03-21,52203,21371,89923,10808,39213,20436,7125,10358,36809,2421,19251,10894,9309,3518,8412
2022-03-22,50626,19190,85142,10671,38213,18545,6595,9043,37349,2161,20015,10832,9925,3415,8312
2022-03-23,68670,21140,84129,11230,37751,20388,6629,8633,30174,2319,14962,16774,9694,3308,9117
2022-03-24,56402,22310,88153,11037,40711,20980,6516,8739,35849,2814,15136,23439,10118,3350,9924
2022-03-25,65220,23637,109043,14114,52337,22487,7937,10563,25895,2528,17456,15333,8644,3703,9337
2022-03-26,76704,24120,139198,22615,69074,23580,9275,9905,12651,2288,15989,15604,7922,4174,9115
2022-03-27,65638,23378,118197,17695,58478,22482,8406,9724,26461,2141,14946,12474,7074,3764,8408
2022-03-28,53044,24376,91062,12527,41178,21792,6257,8379,41416,2723,16880,12121,6880,3260,8771
2022-03-29,57263,27021,93969,11713,42184,23782,6483,8199,47923,3081,20164,12396,6801,3145,8133
2022-03-30,61798,30613,154819,14971,42997,25001,6159,8119,45701,3735,17200,13290,6545,3103,8438
2022-03-31,62441,45959,114598,13569,45417,33682,6553,8696,30478,2905,16827,20011,6682,3354,8877
2022-04-01,63226,32691,113445,14367,47360,25333,7639,11370,29563,2428,16791,17193,6983,3631,8326
2022-04-02,76404,37812,145008,20058,56151,28800,7517,9814,38039,2241,16955,13487,6975,3860,8187
2022-04-03,82259,31710,165038,23470,72799,26842,8786,11690,37113,2016,16503,12853,7441,4253,7922
2022-04-04,77771,22761,148703,21115,69884,22388,8878,9927,32626,2250,17749,12588,8013,4081,7805
2022-04-05,69178,20569,130250,17846,61131,20507,7971,8491,34220,2141,20156,12596,7940,3965,7603
2022-04-06,70157,21844,104821,12556,51034,19332,6780,8319,33618,2834,16250,17440,17154,4573,7659
2022-04-07,62816,20807,107333,11977,47928,18542,6514,7909,32983,2745,15958,20540,11344,3901,7673
2022-04-08,68753,22955,108885,14270,53240,20024,6868,8847,32634,2316,16298,15111,12067,3913,7485
2022-04-09,75142,26804,128747,22464,67184,22977,8311,10132,33743,2094,14368,13393,13363,4113,7726
2022-04-10,72006,21894,112809,19108,58974,20555,7757,8413,34611,2019,14568,11413,9410,3789,7535
2022-04-11,62366,19117,86376,12752,46278,18258,6629,7823,28608,2537,18912,12684,8817,3577,7481
2022-04-12,63274,26260,85135,13270,46529,22862,6579,8180,26209,2658,24851,12275,10551,3531,7260
2022-04-13,84317,30896,89248,13374,66717,25070,6369,7765,23664,3142,22413,15422,19078,3621,7987
2022-04-14,123107,35057,86955,11281,53593,26877,6420,7905,20781,2600,16810,17402,11028,4757,9553
2022-04-15,77518,24698,105062,14611,61631,20680,7032,8677,51741,2571,16148,16101,10154,4197,7794
2022-04-16,84527,27110,132009,22587,79184,23822,8965,10401,34333,2350,15803,13168,9310,4393,8019
2022-04-17,67886,27456,108854,18584,64002,24245,8393,10966,31060,2217,15729,12452,8341,4464,7734
2022-04-18,52318,21458,79757,10692,45750,19297,6200,8063,30676,2776,20143,13500,8112,3554,7905
2022-04-19,52664,22469,87435,10227,46518,19914,6016,7709,24440,2586,24294,13010,7591,3173,9809
2022-04-20,55674,26915,84061,9696,42152,23294,6017,8321,31968,2584,15586,22048,5981,3337,23027
2022-04-21,59280,21782,82847,9895,41414,20487,6610,11046,31198,2638,14966,39274,5351,3783,11221
2022-04-22,69643,23036,101226,13598,49190,20886,7027,9778,19160,2707,15816,22522,5833,4096,9325
2022-04-23,73463,38994,122654,19756,62222,32419,8105,9430,21808,2386,13989,19211,6514,4105,8808
2022-04-24,52400,27559,82846,10307,41691,23247,6669,9759,26181,3174,14323,16985,6628,3525,8529
2022-04-25,49997,21731,75789,8516,37220,19171,6349,9050,46601,3100,17023,16679,6706,3529,8473
2022-04-26,51883,19979,73825,9016,37197,18757,6278,8207,35815,2541,22251,18209,10081,4532,9495
2022-04-27,57323,27399,75557,10370,37771,22517,6052,8197,2691,2756,16552,15007,10495,7465,8281
2022-04-28,76816,47411,78728,10250,39559,32794,6265,8469,33296,6582,16211,15225,7046,6694,8461
2022-04-29,71788,38028,114694,15063,50776,26874,6706,8477,21377,3428,15642,13057,7093,4794,8073
2022-04-30,89888,29690,171648,26324,73237,25902,8746,10397,14086,2597,14996,13006,7324,4891,8415
2022-05-01,80069,24909,145151,21628,69298,23347,10483,18317,24912,2181,15878,12394,7332,4392,7745
2022-05-02,69378,22266,122807,20094,60102,20967,9213,11513,28643,2351,17291,11765,6835,3976,7650
2022-05-03,64112,19312,111336,18031,55664,19692,8309,9721,29010,2116,18298,11315,6540,3739,8408
2022-05-04,57023,18925,97641,15575,48991,18702,8669,9203,42118,1945,14379,12160,7213,3565,14253
2022-05-05,53892,19304,87152,10614,38677,18379,6820,8849,33469,2446,15610,13316,6520,3193,8733
2022-05-06,50291,22747,86676,10510,39295,18817,6641,8509,25211,2502,15694,11551,7494,3421,8554
2022-05-07,54841,20148,104972,13242,45737,18814,7144,9191,27307,2115,15557,11367,7764,3472,7626
2022-05-08,62772,19819,113832,16981,54837,19874,8565,9058,28476,1916,15586,10958,7390,3573,7013
2022-05-09,60011,20555,80670,9217,37004,19407,6345,8217,2495,2460,20940,14018,6982,3106,7538
2022-05-10,56022,31171,79098,9022,36190,23878,6880,10293,2576,2217,23145,15633,9312,3023,7514
2022-05-11,47758,35704,81855,11839,36339,26059,6530,9744,2712,2417,17016,11597,20524,3128,7487
2022-05-12,53745,49431,78636,9223,36500,31773,6566,9291,2841,2470,16448,11748,10852,3011,8150
2022-05-13,59094,68084,96947,10540,43185,39933,7294,10256,2510,2581,16393,11141,8852,3252,7798
2022-05-14,70439,45712,139973,19332,59220,32728,9001,11266,2640,2070,16275,10603,7448,3419,7286
2022-05-15,60366,34671,111351,14574,49742,26975,7782,8955,2849,1963,16953,10115,6547,3284,7256
2022-05-16,49803,30001,71803,7667,31427,22738,6016,8398,2797,2295,21277,10669,6126,2859,6975
2022-05-17,49334,26567,69379,7613,30887,21198,5445,7873,6960,1946,20478,9995,6383,2991,6852
2022-05-18,53077,21335,70353,9891,30661,18631,5496,7710,5396,1917,15156,11092,7014,3411,7014
2022-05-19,48308,19293,72082,8779,31305,17894,5388,7293,4334,2181,14838,11710,7794,3029,6810
2022-05-20,49286,34117,101442,12051,40549,24448,5866,9170,3939,1912,15970,11224,14381,3237,6081
2022-05-21,64338,38534,140341,19420,59390,29709,8176,9818,28843,1662,13619,11289,6793,3668,6359
2022-05-22,54933,35817,106939,14821,50585,28909,7532,8264,18577,1712,13116,10711,5798,3639,6284
2022-05-23,38172,37106,65254,7561,30649,27024,5281,7564,3509,2177,14614,10842,5337,2818,6414
2022-05-24,37172,37124,62931,7299,33119,27309,5455,7449,4061,1778,17247,10527,5055,2962,6435
2022-05-25,40433,29692,64708,7963,34213,23665,5303,6904,4158,2628,13797,13241,5153,2787,6487
2022-05-26,46175,32513,66432,7117,29167,24720,4934,6906,4267,2455,13666,16702,6094,2792,7692
2022-05-27,50695,34773,87976,9849,38013,26330,5389,6828,3925,2002,13503,10201,6177,2821,6214
2022-05-28,60818,39178,125968,17039,55886,32191,8511,10843,3700,1809,13264,9605,6738,3615,6415
2022-05-29,63710,63159,100556,12932,46043,50654,7174,7630,3324,1681,12615,8990,6333,3326,6030
2022-05-30,37520,30270,72314,6290,27686,25693,4834,6621,3152,2641,14700,9557,5918,3139,6882
2022-05-31,37976,21183,141089,6627,27421,19148,4879,6591,3065,1926,16701,9713,5840,2653,5636
2022-06-01,45215,22700,97769,8242,30509,18747,5660,8817,3191,1745,12521,12446,7018,2988,5949
2022-06-02,55256,56605,141536,10608,34810,32649,6193,11597,4086,2026,12580,14147,11494,3099,7431
2022-06-03,66755,31500,182550,19190,58926,25002,8314,11573,3148,1546,12657,9988,6975,3864,6284
2022-06-04,57346,23012,143318,15060,50776,20182,7184,8681,3268,1527,11961,9030,5864,3646,6157
2022-06-05,58079,21051,122879,12886,42998,18595,6994,7677,3386,1765,12268,9203,5559,3439,6013
2022-06-06,43182,18815,95810,7045,29588,16411,5383,7333,3357,2124,14720,9731,5645,2976,6220
2022-06-07,41094,19047,87213,6914,28911,17368,5526,8403,3431,1771,16041,9351,5540,2933,6195
2022-06-08,57158,28426,87989,8680,32941,22045,5309,7207,4079,1711,12759,10926,6104,3030,5860
2022-06-09,50269,55772,91389,6895,28752,35130,4969,6840,5036,2072,12189,11935,5207,2920,6273
2022-06-10,62670,45205,99953,8614,34191,27543,5279,6680,3493,1837,12593,10177,5228,2912,5629
2022-06-11,65118,36207,126124,15205,50825,25194,7023,8635,31276,1695,12492,9953,5636,3191,5458
2022-06-12,55601,32735,111380,12942,44961,24129,6895,8180,27421,1646,13259,9758,5208,3051,5560
2022-06-13,44643,31970,80690,7290,16028,22706,4854,7350,34345,1939,15475,12175,4666,6615,5549
2022-06-14,46585,28630,79583,6683,14978,21574,4388,7225,30513,1654,15450,14401,5462,3690,5749
2022-06-15,49443,28418,81001,7324,27471,20906,4836,7478,25920,1606,11917,27834,4466,3201,5749
2022-06-16,47004,26233,84399,8421,28125,20110,4738,7551,16856,1943,11797,53299,5238,3127,5528
2022-06-17,52796,25629,99022,10370,33940,20931,5324,7913,33060,1583,11671,26466,9841,5745,5827
2022-06-18,62363,25376,130162,18371,51278,21201,7201,9653,25574,1561,11375,27416,5758,4560,5453
2022-06-19,58955,23958,120111,14090,46707,20448,6774,8466,27690,1565,11509,21035,5135,4271,5446
2022-06-20,46146,22117,95281,8372,30622,18380,4967,7782,27064,2001,13965,19814,5013,3776,5558
2022-06-21,44889,23492,94102,8608,30867,19670,4907,7927,30140,1678,15528,18013,4599,3593,5810
2022-06-22,63481,26139,91644,9985,30920,20018,4998,7820,29295,1641,11540,18674,4407,3657,9509
2022-06-23,94588,32909,92782,9384,31477,30407,4860,7687,30431,2073,11410,39180,4484,3659,6882
2022-06-24,59505,26861,101695,11829,36298,20414,5095,8216,29505,1571,11091,26743,4234,3715,5580
2022-06-25,61571,25723,121888,17017,50734,21156,6390,9290,33409,1648,10260,25187,4901,4178,5970
2022-06-26,55323,23066,111160,14395,46521,20088,6367,8568,28803,1474,10959,25060,5211,3791,5674
2022-06-27,46620,20626,92638,9930,34051,17915,5228,7932,35005,2206,13811,18628,4819,3414,5651
2022-06-28,48351,20650,92407,10368,36005,18238,5171,7820,34708,1989,15957,15345,17100,3296,5577
2022-06-29,54749,23417,98325,11384,51242,18875,5355,8201,33927,1727,11901,17076,8301,4207,5418
2022-06-30,49158,23299,105922,12484,45985,18758,5472,8365,30785,1912,13414,21731,6797,4118,5613
2022-07-01,57165,22637,120013,14753,52095,19002,6365,10226,41667,1826,14092,14967,7400,3963,5889
2022-07-02,57576,23106,146743,17169,58943,20268,7867,12770,48955,1684,12787,11521,6911,4302,5668
2022-07-03,59604,22375,137328,14925,53076,19980,7193,9958,43608,1579,12473,10939,6490,3923,5538
2022-07-04,56685,28460,115882,12556,45005,21447,6268,9608,41521,2071,14087,12228,6103,3420,5815
2022-07-05,52061,28857,114698,12784,47278,21382,5988,8700,44014,2176,15946,12791,5786,3682,5556
2022-07-06,57900,25319,114983,14259,47737,20822,6413,8448,45058,1893,12941,12206,5860,3561,5788
2022-07-07,51228,22339,120857,14040,47002,18908,6485,9086,38522,1996,13015,12968,5792,3438,5676
2022-07-08,54583,22190,127887,13654,112379,18680,7272,8877,37367,2786,12558,10198,5667,3931,5215
2022-07-09,54989,23617,134734,13561,80138,20106,7229,9504,36348,1958,12010,9697,5576,4156,5503
2022-07-10,52654,22229,129027,13171,51770,19734,6758,8861,35794,1743,14673,9543,5485,3959,5545
2022-07-11,51512,20989,139915,13217,47611,18365,6714,9370,35960,1992,17210,10160,5442,3815,5734
2022-07-12,50328,21468,151999,12829,47521,18971,7583,11385,35021,1921,16889,10515,6951,3817,6193
2022-07-13,56005,25854,277767,16193,45631,20155,7667,10519,33391,1859,12657,15529,5893,3571,7421
2022-07-14,66467,33254,168425,27738,47658,23827,7282,9547,31633,1914,11851,24358,7285,3632,6630
2022-07-15,61297,34222,160450,15622,47802,24243,7187,9154,33332,1871,12791,12450,6814,3534,6388
2022-07-16,60643,26532,155373,14944,48728,22152,7624,10024,2933,1727,11853,10523,6473,3541,6720
2022-07-17,55568,23644,148239,14276,48698,20859,8181,9129,9677,1707,11866,9564,6003,3553,7043
2022-07-18,53536,21974,145130,13738,46867,19501,7619,8692,33422,2545,17128,9935,5756,3684,6787
2022-07-19,55461,31907,145546,13414,47081,23991,7614,8361,32387,1920,20973,9943,5665,3834,7143
2022-07-20,57488,25248,138165,12758,46932,22419,7851,8545,35021,2010,15046,10327,6082,3825,6724
2022-07-21,56459,22214,132098,13787,46634,20476,7755,8729,34931,2504,15065,12002,7513,3685,6525
2022-07-22,55963,28191,132682,12757,79266,23305,8204,9274,34706,1996,14202,9292,6648,3651,6569
2022-07-23,56873,27931,132291,13032,48231,23212,8217,9694,35489,1682,13844,8938,6041,3575,6314
2022-07-24,54578,23615,129078,13571,47521,21019,8599,8946,35455,1674,13548,8600,5791,3423,5836
2022-07-25,74069,20768,122287,13462,45868,19788,8258,8728,35815,1938,40277,8829,6115,3532,6346
2022-07-26,79868,20863,121073,13128,45871,19546,8135,8778,35059,1799,35323,8850,6912,3516,9016
2022-07-27,57569,22776,120893,13875,46667,20380,8171,8387,30009,1789,16896,11831,8764,3416,6577
2022-07-28,58849,27992,119649,12994,46929,23162,8339,8967,32665,2107,15258,14671,6390,3559,6548
2022-07-29,60750,22964,120965,12576,102103,20646,8519,9558,34055,1850,14994,8695,7989,3389,6158
2022-07-30,57351,23389,124301,12302,155408,21507,8849,10666,34036,1654,13329,8189,10697,3234,5964
2022-07-31,54595,21606,125367,12432,163400,20293,9073,9596,35107,1585,13321,7835,7408,3355,5815
2022-08-01,54657,21157,126292,13094,51031,19511,10151,14876,36899,2159,19801,8929,8676,3478,6471
2022-08-02,53792,21451,128534,13019,48880,18456,9998,13051,37049,1728,23794,8605,8872,3145,5989
2022-08-03,54670,23805,122762,12834,49249,19597,10260,12366,37625,1804,15702,9395,13600,3242,5659
2022-08-04,56945,20709,120080,12259,49837,18734,8873,10937,38567,1965,14054,10285,9785,3312,6935
2022-08-05,56077,21164,116768,12156,50437,19007,10494,13278,37965,1835,13234,8084,7510,3286,5945
2022-08-06,56086,22403,117280,12312,54266,20283,15167,32651,38350,1611,12628,7147,6956,3227,5488
2022-08-07,55160,19857,116746,11858,52928,18771,12573,19631,35591,1589,12819,7447,6449,3164,5475
2022-08-08,56460,19562,115843,11648,51986,18875,11954,15777,35002,1964,19099,8409,7103,3426,6029
2022-08-09,56708,20337,115798,12297,51984,19163,10336,13190,34803,1859,17694,8809,7444,3505,6116
2022-08-10,60693,21936,114737,16098,50485,19551,9693,12328,34217,2162,13793,14520,8136,4309,6206
2022-08-11,63073,26777,116208,18389,51140,21431,9533,11315,34739,2096,13456,15261,6411,4085,6691
2022-08-12,67017,21296,115322,12693,35340,18864,9291,11207,33958,1935,13881,9969,6303,3777,6152
2022-08-13,69981,20677,142153,11912,49275,19398,9561,11543,31085,1710,12212,10262,7148,6996,5893
2022-08-14,62755,20786,136314,11670,51847,19445,9357,10707,31775,1581,12587,8183,5992,5519,5797
2022-08-15,60567,18603,121072,12094,52182,17177,8875,9863,32337,2170,14377,8370,6216,3987,6506
2022-08-16,59877,19842,121429,12463,52018,18146,8740,9678,32592,1842,18240,8018,6862,3627,6591
2022-08-17,62345,20685,121765,13506,51357,18564,8934,9181,33482,1981,13259,9027,11859,3621,7698
2022-08-18,57928,22590,120416,14234,51881,19275,8598,9734,31483,2425,12634,10364,6806,3585,7023
2022-08-19,62653,26387,118934,12637,53202,20745,8366,9389,31757,2190,12797,8934,5951,3568,6783
2022-08-20,59852,26992,119512,12950,54916,22443,9800,11366,36744,1828,12065,8353,5749,3586,6386
2022-08-21,58206,24873,116956,13651,55261,21118,9532,9930,34320,1722,11752,7791,5561,3552,6055
2022-08-22,58957,26949,122482,14516,53880,22425,9022,9441,36747,2187,15662,8560,5621,3790,6489
2022-08-23,57360,25267,124424,14865,52408,20845,8424,8846,36478,1967,16212,8208,5735,3636,6828
2022-08-24,57740,24097,253340,16009,51925,19593,8327,8709,32834,1929,12583,10606,7150,3574,6224
2022-08-25,59119,33694,153328,14913,51456,24380,8360,8864,33914,2204,12500,15471,5676,3425,6695
2022-08-26,55834,31373,140861,14464,51951,23581,8134,8645,30941,1890,12680,13224,6192,3405,6248
2022-08-27,54014,26555,139420,14690,52578,20613,8475,9601,33078,1860,11568,8227,5581,3418,6413
2022-08-28,51709,27286,135049,13323,50672,22261,8522,8736,33089,3986,12367,7415,5416,3319,6246
2022-08-29,49412,22579,130809,12322,47404,19939,7910,8554,31021,20719,14296,8167,6219,3299,6835
2022-08-30,47442,21096,122757,11685,44480,18662,7596,8621,32770,11546,17239,8292,6599,3206,7583
2022-08-31,46428,19475,106418,10767,40830,18239,7294,8778,31606,2253,12854,9058,14512,2999,9891
2022-09-01,44132,33703,92886,8344,33965,26189,6844,9820,33726,2221,12952,10636,9903,2787,17714
2022-09-02,41312,39356,100037,9413,39255,28007,6958,9597,35852,1967,13401,8036,10702,2913,10949
2022-09-03,55063,31242,127339,14920,54631,25250,8704,10791,36947,1928,13191,7747,9381,3495,9481
2022-09-04,48997,34935,110213,12224,49022,27823,8024,9111,38569,1773,13647,9075,7383,3337,8672
2022-09-05,37869,25722,85422,7432,32636,21207,6422,9696,36834,2322,16474,10543,7006,2881,8837
2022-09-06,38983,20439,83684,6821,32723,17473,6348,9408,36934,2141,17951,11425,6671,2800,8078
2022-09-07,40570,22582,80474,8330,31997,18645,6641,10775,36486,2107,14777,10409,6479,3048,7927
2022-09-08,36795,34473,85003,7136,32823,24588,6537,9468,31704,2545,13097,9542,6526,2944,8321
2022-09-09,49202,25380,141169,10660,44432,19987,7265,9693,27826,2127,13467,8992,6822,4318,8324
2022-09-10,66282,23908,182987,18197,69601,20031,9396,11433,28348,1836,27730,7818,11616,4272,7542
2022-09-11,57506,36353,138724,14760,60089,24143,8519,8931,35794,1821,12168,7470,6555,4005,7924
2022-09-12,50142,53687,108905,12326,50110,42406,7358,8065,32530,2161,13283,7791,6414,3619,7510
2022-09-13,38881,20745,79144,7066,33285,17390,5694,8003,32180,2239,17143,8302,6216,2979,7873
2022-09-14,38988,18464,78911,6970,32342,15660,5908,9723,34171,3274,13516,9518,5710,3153,7513
2022-09-15,39458,18118,78648,7143,32424,15407,5659,8218,30913,2708,12436,9549,5381,4579,7786
2022-09-16,42298,23921,107753,18902,38327,18869,5827,8431,26605,2090,12377,10202,5622,5679,7258
2022-09-17,55745,19593,152375,21994,57099,17625,7871,9447,32501,1921,12252,11927,5621,5115,7368
2022-09-18,52026,16630,120416,14246,50400,15294,7213,8463,30145,1802,12681,8902,5518,4538,7136
2022-09-19,39301,15509,76435,6665,29208,13710,4993,7598,29906,2448,15383,9253,5287,3790,7230
2022-09-20,39649,15098,73048,6034,30594,13535,5091,7261,30711,2819,16603,10455,5033,3546,7124
2022-09-21,49589,18737,71227,6897,39328,17377,5031,7456,29596,2731,12354,26422,5115,3609,7033
2022-09-22,75016,25589,72526,6295,35009,19494,4967,7587,31333,2281,12093,41197,4840,4580,9646
2022-09-23,50062,18608,90431,9319,43157,16033,6214,7914,25912,1800,12194,21645,6119,4158,6976
